City,Zone,Speciality,Position,Price_3M,Price_6M,Price_12M,Total Slots,Available Slots
Patna,Kankarbagh,General Dermatology,6,3000,2000,2000,3,3
Patna,Kankarbagh,Neurologist,1,3135,2090,2090,1,1
Patna,Kankarbagh,Neurologist,6,3000,2000,2000,1,1
Patna,Kankarbagh,Sexologist,1,8360,2090,2090,1,0
Patna,Kankarbagh,Sexologist,6,6000,2000,2000,1,1
Patna,Kankarbagh,Gastroenterologist,1,5225,2090,2090,1,1
Patna,Kankarbagh,Gastroenterologist,6,3135,2090,2090,1,1
Patna,Kankarbagh,General Physician,1,3135,2090,2090,1,0
Patna,Kankarbagh,General Physician,6,3135,2090,2090,1,1
Patna,Kankarbagh,Urologist,1,5225,2090,2090,1,1
Patna,Kankarbagh,Urologist,6,3135,2090,2090,1,1
Patna,Kankarbagh,ENT,1,3135,2090,2090,1,1
Patna,Kankarbagh,ENT,6,3135,2090,2090,1,1
Patna,Kankarbagh,General Dentistry,1,3135,3135,3135,2,2
Patna,Kankarbagh,General Dentistry,6,3135,2090,2090,2,2
Patna,Kankarbagh,General Psychiatry,1,5225,4703,4703,6,5
Patna,Kankarbagh,General Psychiatry,6,5225,2351,2351,6,6
Patna,Kankarbagh,General Gynecology,1,9405,2090,2090,1,1
Patna,Kankarbagh,General Gynecology,6,5225,2090,2090,1,1
Patna,Kankarbagh,General Alt Medicine,1,3000,2000,2000,1,0
Patna,Kankarbagh,General Alt Medicine,6,3000,2000,2000,1,1
Patna,Kankarbagh,General Ophthalmology,1,6000,6000,6000,2,2
Patna,Kankarbagh,General Ophthalmology,6,3000,3000,3000,2,2
Patna,Kankarbagh,Orthopaedics,1,8360,2090,2090,1,1
Patna,Kankarbagh,Orthopaedics,6,5225,2090,2090,1,1
Patna,Raja Bazar,General Dermatology,1,6540,2180,2180,1,0
Patna,Raja Bazar,General Dermatology,6,5225,2090,2090,1,0
Patna,Raja Bazar,Neurologist,1,3135,2090,2090,1,1
Patna,Raja Bazar,Neurologist,6,3135,2090,2090,1,1
Patna,Raja Bazar,Hair Transplant,1,5000,2000,2000,1,1
Patna,Raja Bazar,Hair Transplant,6,5000,2000,2000,1,1
Patna,Raja Bazar,Gastroenterologist,1,6000,2000,2000,1,1
Patna,Raja Bazar,Gastroenterologist,6,5000,2000,2000,1,1
Patna,Raja Bazar,General Physician,1,3135,3135,3135,1,0
Patna,Raja Bazar,General Physician,6,3135,2090,2090,1,1
Patna,Raja Bazar,Urologist,1,3135,2090,2090,1,1
Patna,Raja Bazar,Urologist,6,3135,2090,2090,1,1
Patna,Raja Bazar,ENT,1,3135,2090,2090,1,1
Patna,Raja Bazar,ENT,6,3135,2090,2090,1,1
Patna,Raja Bazar,General Dentistry,1,5450,4905,4905,1,0
Patna,Raja Bazar,General Dentistry,6,5225,2351,2351,1,1
Patna,Raja Bazar,General Surgeon,1,9000,2000,2000,1,1
Patna,Raja Bazar,General Surgeon,6,8000,2000,2000,1,1
Patna,Raja Bazar,General Psychiatry,1,6270,2090,2090,1,0
Patna,Raja Bazar,General Psychiatry,6,5000,2000,2000,1,1
Patna,Raja Bazar,General Gynecology,1,3135,3135,3135,2,2
Patna,Raja Bazar,General Gynecology,6,3135,2090,2090,2,2
Patna,Raja Bazar,General Alt Medicine,1,3000,2000,2000,1,0
Patna,Raja Bazar,General Alt Medicine,6,3000,2000,2000,1,1
Patna,Raja Bazar,General Pediatrics,1,3135,2090,2090,1,1
Patna,Raja Bazar,General Pediatrics,6,3135,2090,2090,1,1
Patna,Raja Bazar,General Ophthalmology,1,8000,2000,2000,1,1
Patna,Raja Bazar,General Ophthalmology,6,5000,2000,2000,1,1
Patna,Raja Bazar,Orthopaedics,1,6540,2180,2180,1,0
Patna,Raja Bazar,Orthopaedics,6,3135,2090,2090,1,1
Patna,Rajendra Nagar,General Dermatology,1,8720,21800,21800,1,0
Patna,Rajendra Nagar,General Dermatology,6,6270,2090,2090,1,1
Patna,Rajendra Nagar,Neurologist,1,6270,2090,2090,1,1
Patna,Rajendra Nagar,Neurologist,6,3135,2090,2090,1,1
Patna,Rajendra Nagar,Sexologist,1,6540,21800,21800,1,0
Patna,Rajendra Nagar,Sexologist,6,5225,2090,2090,1,1
Patna,Rajendra Nagar,Gastroenterologist,1,3135,2090,2090,1,1
Patna,Rajendra Nagar,Gastroenterologist,6,3135,2090,2090,1,1
Patna,Rajendra Nagar,General Physician,1,3135,2090,2090,1,1
Patna,Rajendra Nagar,General Physician,6,3135,2090,2090,1,1
Patna,Rajendra Nagar,Urologist,1,3135,2090,2090,1,1
Patna,Rajendra Nagar,Urologist,6,3135,2090,2090,1,1
Patna,Rajendra Nagar,ENT,1,6270,2090,2090,1,1
Patna,Rajendra Nagar,ENT,6,3135,2090,2090,1,1
Patna,Rajendra Nagar,General Dentistry,6,3000,2000,2000,1,1
Patna,Rajendra Nagar,Cosmetic/Plastic Surgeon,1,3000,2000,2000,1,1
Patna,Rajendra Nagar,Cosmetic/Plastic Surgeon,6,3000,2000,2000,1,1
Patna,Rajendra Nagar,Pulmonologist,1,3000,2000,2000,1,1
Patna,Rajendra Nagar,Pulmonologist,6,3000,2000,2000,1,1
Patna,Rajendra Nagar,Cardiologist,1,3135,2090,2090,1,1
Patna,Rajendra Nagar,Cardiologist,6,3135,2090,2090,1,1
Patna,Rajendra Nagar,Nephrologist,1,3000,2000,2000,1,1
Patna,Rajendra Nagar,Nephrologist,6,3000,2000,2000,1,1
Patna,Rajendra Nagar,General Surgeon,1,5000,2000,2000,1,1
Patna,Rajendra Nagar,General Surgeon,6,5000,2000,2000,1,1
Patna,Rajendra Nagar,General Psychiatry,1,6540,6540,6540,2,1
Patna,Rajendra Nagar,General Psychiatry,6,5225,3135,3135,2,2
Patna,Rajendra Nagar,General Gynecology,1,6270,2090,2090,1,1
Patna,Rajendra Nagar,General Gynecology,6,3135,2090,2090,1,1
Patna,Rajendra Nagar,General Alt Medicine,1,3000,2000,2000,1,0
Patna,Rajendra Nagar,General Alt Medicine,6,3000,2000,2000,1,1
Patna,Rajendra Nagar,General Pediatrics,1,5000,2000,2000,1,1
Patna,Rajendra Nagar,General Pediatrics,6,3000,2000,2000,1,1
Patna,Rajendra Nagar,General Ophthalmology,1,6000,2000,2000,1,1
Patna,Rajendra Nagar,General Ophthalmology,6,3000,2000,2000,1,1
Patna,Rajendra Nagar,Orthopaedics,6,3135,2090,2090,1,1
Puducherry,Puducherry-Cityinventory,General Dermatology,1,3135,2090,2090,1,1
Puducherry,Puducherry-Cityinventory,General Dermatology,6,3135,2090,2090,1,1
Puducherry,Puducherry-Cityinventory,Sexologist,1,3135,2090,2090,1,1
Puducherry,Puducherry-Cityinventory,Sexologist,6,3135,2090,2090,1,1
Puducherry,Puducherry-Cityinventory,Gastroenterologist,1,3135,2090,2090,1,1
Puducherry,Puducherry-Cityinventory,Gastroenterologist,6,3135,2090,2090,1,1
Puducherry,Puducherry-Cityinventory,General Physician,1,3135,2090,2090,1,1
Puducherry,Puducherry-Cityinventory,General Physician,6,3135,2090,2090,1,1
Puducherry,Puducherry-Cityinventory,Urologist,1,3000,2000,2000,1,1
Puducherry,Puducherry-Cityinventory,Urologist,6,3000,2000,2000,1,1
Puducherry,Puducherry-Cityinventory,ENT,1,3135,2090,2090,1,1
Puducherry,Puducherry-Cityinventory,ENT,6,3135,2090,2090,1,1
Puducherry,Puducherry-Cityinventory,General Dentistry,1,3135,2090,2090,1,1
Puducherry,Puducherry-Cityinventory,General Dentistry,6,3135,2090,2090,1,1
Puducherry,Puducherry-Cityinventory,General Surgeon,1,6000,2000,2000,1,1
Puducherry,Puducherry-Cityinventory,General Surgeon,6,3000,2000,2000,1,1
Puducherry,Puducherry-Cityinventory,General Psychiatry,1,3135,2090,2090,1,1
Puducherry,Puducherry-Cityinventory,General Psychiatry,6,3135,2090,2090,1,1
Puducherry,Puducherry-Cityinventory,General Gynecology,1,5225,2090,2090,1,1
Puducherry,Puducherry-Cityinventory,General Gynecology,6,3135,2090,2090,1,1
Puducherry,Puducherry-Cityinventory,General Pediatrics,1,3135,2090,2090,1,1
Puducherry,Puducherry-Cityinventory,General Pediatrics,6,3135,2090,2090,1,1
Puducherry,Puducherry-Cityinventory,Orthopaedics,1,3135,2090,2090,1,1
Puducherry,Puducherry-Cityinventory,Orthopaedics,6,3135,2090,2090,1,1
Puducherry,Puducherry,General Physician,6,3000,2000,2000,1,1
Pune,Pune-Cityinventory,General Dermatology,1,44000,35222,35222,4,0
Pune,Pune-Cityinventory,General Dermatology,6,30000,16811,16811,6,5
Pune,Pune-Cityinventory,Neurologist,1,23100,22050,22050,6,5
Pune,Pune-Cityinventory,Neurologist,6,11550,11025,11025,6,6
Pune,Pune-Cityinventory,Sexologist,1,42900,19800,19800,4,0
Pune,Pune-Cityinventory,Sexologist,6,31900,2200,2200,4,1
Pune,Pune-Cityinventory,Physiotherapist,1,12600,12600,12600,6,6
Pune,Pune-Cityinventory,Physiotherapist,6,6300,6300,6300,6,6
Pune,Pune-Cityinventory,Hair Transplant,1,56100,2200,2200,4,1
Pune,Pune-Cityinventory,Hair Transplant,6,30000,2100,2100,1,1
Pune,Pune-Cityinventory,Dietitian,1,11550,11025,11025,1,1
Pune,Pune-Cityinventory,Dietitian,6,6300,5513,5513,1,1
Pune,Pune-Cityinventory,Endocrinologist,1,8400,7875,7875,1,1
Pune,Pune-Cityinventory,Endocrinologist,6,5250,3938,3938,1,1
Pune,Pune-Cityinventory,Gastroenterologist,1,30800,29700,29700,6,4
Pune,Pune-Cityinventory,Gastroenterologist,6,14700,14175,14175,6,6
Pune,Pune-Cityinventory,General Physician,1,14700,14175,14175,6,5
Pune,Pune-Cityinventory,General Physician,6,8400,7088,7088,6,6
Pune,Pune-Cityinventory,Urologist,1,30000,30000,30000,6,4
Pune,Pune-Cityinventory,Urologist,6,27300,16507,16507,6,6
Pune,Pune-Cityinventory,ENT,1,22000,21450,21450,4,3
Pune,Pune-Cityinventory,ENT,6,11550,10238,10238,6,6
Pune,Pune-Cityinventory,General Dentistry,1,56100,36520,36520,6,0
Pune,Pune-Cityinventory,General Dentistry,6,42900,18260,18260,6,0
Pune,Pune-Cityinventory,Oncologist,1,9450,9450,9450,3,1
Pune,Pune-Cityinventory,Oncologist,6,5250,4725,4725,3,3
Pune,Pune-Cityinventory,Cosmetic/Plastic Surgeon,1,30000,7770,7770,1,0
Pune,Pune-Cityinventory,Cosmetic/Plastic Surgeon,6,16800,3885,3885,1,1
Pune,Pune-Cityinventory,Pulmonologist,1,9450,9450,9450,6,6
Pune,Pune-Cityinventory,Pulmonologist,6,5250,4725,4725,6,6
Pune,Pune-Cityinventory,Cardiologist,1,28600,28050,28050,6,3
Pune,Pune-Cityinventory,Cardiologist,6,21000,13388,13388,6,6
Pune,Pune-Cityinventory,Nephrologist,1,3150,3150,3150,4,2
Pune,Pune-Cityinventory,Nephrologist,6,3150,2100,2100,6,6
Pune,Pune-Cityinventory,General Surgeon,1,19950,18900,18900,6,4
Pune,Pune-Cityinventory,General Surgeon,6,14700,9450,9450,6,6
Pune,Pune-Cityinventory,Veterinarian,1,3150,3150,3150,1,1
Pune,Pune-Cityinventory,Veterinarian,6,3150,2100,2100,1,1
Pune,Pune-Cityinventory,Radiology,1,3300,3300,3300,1,1
Pune,Pune-Cityinventory,Radiology,6,3150,2100,2100,1,1
Pune,Pune-Cityinventory,General Psychiatry,1,39600,37950,37950,6,1
Pune,Pune-Cityinventory,General Psychiatry,6,29400,18113,18113,6,5
Pune,Pune-Cityinventory,Vascular Surgeon,1,3300,2200,2200,1,0
Pune,Pune-Cityinventory,Vascular Surgeon,6,3150,2100,2100,1,1
Pune,Pune-Cityinventory,Occupational Therapist,1,3150,2100,2100,1,0
Pune,Pune-Cityinventory,Occupational Therapist,6,3000,2000,2000,1,1
Pune,Pune-Cityinventory,Speech Therapist,1,5500,2200,2200,1,0
Pune,Pune-Cityinventory,Speech Therapist,6,3150,2100,2100,1,1
Pune,Pune-Cityinventory,Allergist/Immunologist,1,3150,2100,2100,1,1
Pune,Pune-Cityinventory,Allergist/Immunologist,6,3150,2100,2100,1,1
Pune,Pune-Cityinventory,Hematologist,1,3300,2200,2200,1,0
Pune,Pune-Cityinventory,Hematologist,6,3300,2200,2200,1,1
Pune,Pune-Cityinventory,General Gynecology,1,64900,51920,51920,6,1
Pune,Pune-Cityinventory,General Gynecology,6,49500,25960,25960,6,0
Pune,Pune-Cityinventory,General Alt Medicine,1,12600,12285,12285,4,1
Pune,Pune-Cityinventory,General Alt Medicine,6,9450,6143,6143,1,1
Pune,Pune-Cityinventory,General Pediatrics,1,16800,15750,15750,3,1
Pune,Pune-Cityinventory,General Pediatrics,6,12600,7875,7875,3,3
Pune,Pune-Cityinventory,General Ophthalmology,1,30800,29700,29700,6,2
Pune,Pune-Cityinventory,General Ophthalmology,6,23100,14175,14175,6,6
Pune,Pune-Cityinventory,Orthopaedics,1,51700,37525,37525,6,5
Pune,Pune-Cityinventory,Orthopaedics,6,30000,17910,17910,6,6
Pune,Pune-Cityinventory,Homeopathy,1,8400,7875,7875,6,5
Pune,Pune-Cityinventory,Homeopathy,6,6300,3938,3938,6,6
Pune,Kothrud,General Dermatology,1,39600,27280,27280,1,0
Pune,Kothrud,General Dermatology,6,30800,13640,13640,1,0
Pune,Kothrud,Neurologist,1,12600,12600,12600,2,2
Pune,Kothrud,Neurologist,6,9450,6300,6300,2,2
Pune,Kothrud,Sexologist,1,13200,16500,16500,1,0
Pune,Kothrud,Sexologist,6,9900,2200,2200,1,0
Pune,Kothrud,Physiotherapist,1,9900,2200,2200,1,0
Pune,Kothrud,Physiotherapist,6,5250,2100,2100,1,1
Pune,Kothrud,Hair Transplant,1,5250,2100,2100,1,0
Pune,Kothrud,Hair Transplant,6,5250,2100,2100,1,0
Pune,Kothrud,Dietitian,1,5000,2000,2000,1,1
Pune,Kothrud,Dietitian,6,3000,2000,2000,1,1
Pune,Kothrud,Endocrinologist,1,6000,2000,2000,1,1
Pune,Kothrud,Endocrinologist,6,3000,2000,2000,1,1
Pune,Kothrud,Gastroenterologist,1,15400,14850,14850,2,0
Pune,Kothrud,Gastroenterologist,6,11550,7088,7088,6,6
Pune,Kothrud,General Physician,1,9900,4730,4730,1,0
Pune,Kothrud,General Physician,6,5500,2365,2365,1,0
Pune,Kothrud,Urologist,1,20900,26400,26400,2,1
Pune,Kothrud,Urologist,6,14700,12600,12600,2,2
Pune,Kothrud,ENT,1,11550,11025,11025,5,4
Pune,Kothrud,ENT,6,6300,5513,5513,5,5
Pune,Kothrud,General Dentistry,1,34100,30030,30030,1,0
Pune,Kothrud,General Dentistry,6,25300,15015,15015,1,0
Pune,Kothrud,Oncologist,1,8000,6100,6100,1,0
Pune,Kothrud,Oncologist,6,5000,3050,3050,1,1
Pune,Kothrud,Cosmetic/Plastic Surgeon,1,105000,3150,3150,1,1
Pune,Kothrud,Pulmonologist,1,6000,6000,6000,2,2
Pune,Kothrud,Pulmonologist,6,5000,3000,3000,2,2
Pune,Kothrud,Cardiologist,1,10000,10000,10000,4,3
Pune,Kothrud,Cardiologist,6,9000,7000,7000,4,4
Pune,Kothrud,General Psychiatry,1,23100,19950,19950,1,0
Pune,Kothrud,General Psychiatry,6,18700,10450,10450,2,1
Pune,Kothrud,General Gynecology,1,42900,44440,44440,2,0
Pune,Kothrud,General Gynecology,6,31900,22220,22220,1,0
Pune,Kothrud,General Alt Medicine,1,8800,2200,2200,1,0
Pune,Kothrud,General Alt Medicine,6,6600,2200,2200,1,0
Pune,Kothrud,General Pediatrics,1,9450,3255,3255,1,1
Pune,Kothrud,General Pediatrics,6,5250,2100,2100,1,1
Pune,Kothrud,General Ophthalmology,1,20900,19800,19800,1,0
Pune,Kothrud,General Ophthalmology,6,14700,9450,9450,2,2
Pune,Kothrud,Orthopaedics,1,17850,17325,17325,3,2
Pune,Kothrud,Orthopaedics,6,9450,8663,8663,3,3
Pune,Kothrud,Homeopathy,1,8400,10500,10500,2,1
Pune,Kothrud,Homeopathy,6,6000,5000,5000,2,2
Pune,Pimpri chinchwad,General Dermatology,1,37400,42845,42845,3,0
Pune,Pimpri chinchwad,General Dermatology,6,28600,21423,21423,2,0
Pune,Pimpri chinchwad,Neurologist,1,21000,18690,18690,2,1
Pune,Pimpri chinchwad,Neurologist,6,16800,9345,9345,2,2
Pune,Pimpri chinchwad,Sexologist,1,110000,2200,2200,1,0
Pune,Pimpri chinchwad,Sexologist,6,110000,2200,2200,1,0
Pune,Pimpri chinchwad,Physiotherapist,1,20900,19800,19800,1,0
Pune,Pimpri chinchwad,Physiotherapist,6,14700,9450,9450,1,0
Pune,Pimpri chinchwad,Hair Transplant,1,15400,2200,2200,1,0
Pune,Pimpri chinchwad,Hair Transplant,6,12100,2200,2200,1,0
Pune,Pimpri chinchwad,Dietitian,1,23100,7140,7140,1,1
Pune,Pimpri chinchwad,Dietitian,6,18700,3740,3740,1,1
Pune,Pimpri chinchwad,Endocrinologist,1,8400,5460,5460,1,1
Pune,Pimpri chinchwad,Endocrinologist,6,5250,2730,2730,1,1
Pune,Pimpri chinchwad,Gastroenterologist,1,30800,4620,4620,1,0
Pune,Pimpri chinchwad,Gastroenterologist,6,23100,2205,2205,1,1
Pune,Pimpri chinchwad,General Physician,1,26250,25200,25200,1,1
Pune,Pimpri chinchwad,General Physician,6,19950,12600,12600,1,1
Pune,Pimpri chinchwad,Urologist,1,27500,17600,17600,1,0
Pune,Pimpri chinchwad,Urologist,6,19950,8400,8400,1,1
Pune,Pimpri chinchwad,ENT,1,15400,13420,13420,2,0
Pune,Pimpri chinchwad,ENT,6,8400,6405,6405,1,1
Pune,Pimpri chinchwad,General Dentistry,1,34100,33000,33000,2,0
Pune,Pimpri chinchwad,General Dentistry,6,25300,16500,16500,2,0
Pune,Pimpri chinchwad,Oncologist,1,5500,4950,4950,1,0
Pune,Pimpri chinchwad,Oncologist,6,3150,2363,2363,1,1
Pune,Pimpri chinchwad,Cosmetic/Plastic Surgeon,1,28600,2200,2200,1,0
Pune,Pimpri chinchwad,Cosmetic/Plastic Surgeon,6,20000,2100,2100,1,0
Pune,Pimpri chinchwad,Pulmonologist,1,11550,11025,11025,3,3
Pune,Pimpri chinchwad,Pulmonologist,6,9450,5513,5513,3,3
Pune,Pimpri chinchwad,Cardiologist,1,37400,48400,48400,1,0
Pune,Pimpri chinchwad,Cardiologist,6,28600,24200,24200,1,0
Pune,Pimpri chinchwad,Nephrologist,1,5250,4725,4725,2,2
Pune,Pimpri chinchwad,Nephrologist,6,3150,2363,2363,2,2
Pune,Pimpri chinchwad,General Surgeon,1,20900,19800,19800,4,3
Pune,Pimpri chinchwad,General Surgeon,6,14700,9450,9450,4,4
Pune,Pimpri chinchwad,Veterinarian,1,3150,2100,2100,1,1
Pune,Pimpri chinchwad,Veterinarian,6,3150,2100,2100,1,1
Pune,Pimpri chinchwad,General Psychiatry,1,42900,32120,32120,1,0
Pune,Pimpri chinchwad,General Psychiatry,6,21000,15330,15330,1,1
Pune,Pimpri chinchwad,Occupational Therapist,1,3000,2000,2000,1,1
Pune,Pimpri chinchwad,Occupational Therapist,6,3000,2000,2000,1,1
Pune,Pimpri chinchwad,Speech Therapist,1,3150,2100,2100,1,1
Pune,Pimpri chinchwad,Speech Therapist,6,3150,2100,2100,1,1
Pune,Pimpri chinchwad,General Gynecology,1,30000,30000,30000,4,0
Pune,Pimpri chinchwad,General Gynecology,6,31900,20433,20433,2,0
Pune,Pimpri chinchwad,General Alt Medicine,1,20900,4180,4180,1,0
Pune,Pimpri chinchwad,General Alt Medicine,6,15400,2200,2200,1,0
Pune,Pimpri chinchwad,General Pediatrics,1,8800,6160,6160,1,0
Pune,Pimpri chinchwad,General Pediatrics,6,5500,3080,3080,1,1
Pune,Pimpri chinchwad,General Ophthalmology,1,42900,31075,31075,1,0
Pune,Pimpri chinchwad,General Ophthalmology,6,30000,14831,14831,2,2
Pune,Pimpri chinchwad,Orthopaedics,1,22000,21450,21450,6,3
Pune,Pimpri chinchwad,Orthopaedics,6,16800,10238,10238,6,5
Pune,Pimpri chinchwad,Homeopathy,1,12100,11550,11550,1,0
Pune,Pimpri chinchwad,Homeopathy,6,9900,5775,5775,1,1
Pune,Hadapsar,General Dermatology,1,15400,13970,13970,1,0
Pune,Hadapsar,General Dermatology,6,11550,6668,6668,1,0
Pune,Hadapsar,Neurologist,1,9450,9450,9450,3,3
Pune,Hadapsar,Neurologist,6,5250,4725,4725,3,3
Pune,Hadapsar,Sexologist,1,15400,7920,7920,1,0
Pune,Hadapsar,Sexologist,6,12100,2200,2200,1,0
Pune,Hadapsar,Physiotherapist,1,16800,4095,4095,1,1
Pune,Hadapsar,Physiotherapist,6,12600,2100,2100,1,1
Pune,Hadapsar,Hair Transplant,1,3000,2000,2000,1,0
Pune,Hadapsar,Hair Transplant,6,3150,2100,2100,1,0
Pune,Hadapsar,Dietitian,1,3000,2000,2000,1,0
Pune,Hadapsar,Dietitian,6,3000,2000,2000,1,1
Pune,Hadapsar,Endocrinologist,1,3150,2100,2100,1,1
Pune,Hadapsar,Endocrinologist,6,3150,2100,2100,1,1
Pune,Hadapsar,Gastroenterologist,1,13200,13200,13200,1,0
Pune,Hadapsar,Gastroenterologist,6,9900,6600,6600,1,1
Pune,Hadapsar,General Physician,1,8400,7140,7140,1,1
Pune,Hadapsar,General Physician,6,5250,3570,3570,1,1
Pune,Hadapsar,Urologist,1,13200,13200,13200,1,1
Pune,Hadapsar,Urologist,6,9450,6300,6300,1,1
Pune,Hadapsar,ENT,1,17600,2200,2200,1,0
Pune,Hadapsar,ENT,6,8400,2100,2100,1,1
Pune,Hadapsar,General Dentistry,1,34100,24200,24200,1,0
Pune,Hadapsar,General Dentistry,6,25300,12100,12100,1,0
Pune,Hadapsar,Pulmonologist,1,6300,6300,6300,1,0
Pune,Hadapsar,Pulmonologist,6,5000,3000,3000,1,0
Pune,Hadapsar,Cardiologist,1,11550,11025,11025,2,1
Pune,Hadapsar,Cardiologist,6,9450,5513,5513,2,2
Pune,Hadapsar,General Surgeon,1,12600,16800,16800,1,0
Pune,Hadapsar,General Surgeon,6,9000,8000,8000,1,1
Pune,Hadapsar,General Psychiatry,1,9450,9450,9450,1,0
Pune,Hadapsar,General Psychiatry,6,5250,4725,4725,1,1
Pune,Hadapsar,General Gynecology,1,42900,22110,22110,1,0
Pune,Hadapsar,General Gynecology,6,31900,11055,11055,1,0
Pune,Hadapsar,General Alt Medicine,1,3300,2200,2200,1,0
Pune,Hadapsar,General Alt Medicine,6,3150,2100,2100,1,0
Pune,Hadapsar,General Pediatrics,1,8800,4840,4840,1,0
Pune,Hadapsar,General Pediatrics,6,6300,2310,2310,1,1
Pune,Hadapsar,General Ophthalmology,1,17600,16500,16500,1,0
Pune,Hadapsar,General Ophthalmology,6,12600,7875,7875,1,1
Pune,Hadapsar,Orthopaedics,1,17600,22000,22000,1,0
Pune,Hadapsar,Orthopaedics,6,12600,10500,10500,1,1
Pune,Hadapsar,Homeopathy,1,8000,5700,5700,1,0
Pune,Hadapsar,Homeopathy,6,6000,2850,2850,1,0
Pune,Vishrantwadi,General Dermatology,1,22000,28600,28600,4,0
Pune,Vishrantwadi,General Dermatology,6,17600,14300,14300,4,2
Pune,Vishrantwadi,Neurologist,1,11550,11025,11025,2,2
Pune,Vishrantwadi,Neurologist,6,6300,5513,5513,2,2
Pune,Vishrantwadi,Sexologist,1,27500,13200,13200,2,0
Pune,Vishrantwadi,Sexologist,6,20900,2200,2200,1,0
Pune,Vishrantwadi,Physiotherapist,1,27500,35200,35200,2,2
Pune,Vishrantwadi,Physiotherapist,6,20900,17600,17600,1,1
Pune,Vishrantwadi,Hair Transplant,1,10000,2000,2000,1,0
Pune,Vishrantwadi,Hair Transplant,6,11550,2100,2100,1,0
Pune,Vishrantwadi,Dietitian,1,12100,4510,4510,1,0
Pune,Vishrantwadi,Dietitian,6,9450,2153,2153,1,1
Pune,Vishrantwadi,Endocrinologist,1,8400,3360,3360,1,1
Pune,Vishrantwadi,Endocrinologist,6,5250,2100,2100,1,1
Pune,Vishrantwadi,Gastroenterologist,1,17600,16500,16500,1,0
Pune,Vishrantwadi,Gastroenterologist,6,12600,7875,7875,3,3
Pune,Vishrantwadi,General Physician,1,14700,14175,14175,4,2
Pune,Vishrantwadi,General Physician,6,11550,7088,7088,4,4
Pune,Vishrantwadi,Urologist,1,13200,13200,13200,1,0
Pune,Vishrantwadi,Urologist,6,9450,6300,6300,5,5
Pune,Vishrantwadi,ENT,1,26250,23940,23940,2,2
Pune,Vishrantwadi,ENT,6,19950,11970,11970,2,2
Pune,Vishrantwadi,General Dentistry,1,42900,30176,30176,3,0
Pune,Vishrantwadi,General Dentistry,6,31900,15089,15089,3,0
Pune,Vishrantwadi,Cosmetic/Plastic Surgeon,1,3000,2000,2000,1,1
Pune,Vishrantwadi,Cosmetic/Plastic Surgeon,6,3000,2000,2000,1,1
Pune,Vishrantwadi,Pulmonologist,1,12100,11550,11550,2,1
Pune,Vishrantwadi,Pulmonologist,6,9450,5513,5513,2,2
Pune,Vishrantwadi,Cardiologist,1,15400,14850,14850,2,0
Pune,Vishrantwadi,Cardiologist,6,11550,7088,7088,4,4
Pune,Vishrantwadi,General Surgeon,1,12600,12600,12600,3,2
Pune,Vishrantwadi,General Surgeon,6,9450,6300,6300,3,3
Pune,Vishrantwadi,Veterinarian,1,3000,2000,2000,1,1
Pune,Vishrantwadi,Veterinarian,6,3000,2000,2000,1,1
Pune,Vishrantwadi,General Psychiatry,1,21000,19110,19110,2,1
Pune,Vishrantwadi,General Psychiatry,6,16800,9555,9555,1,1
Pune,Vishrantwadi,Speech Therapist,1,3000,2000,2000,1,1
Pune,Vishrantwadi,Speech Therapist,6,3000,2000,2000,1,1
Pune,Vishrantwadi,General Gynecology,1,30800,37364,37364,3,0
Pune,Vishrantwadi,General Gynecology,6,23100,17832,17832,3,1
Pune,Vishrantwadi,General Alt Medicine,1,8400,2100,2100,1,0
Pune,Vishrantwadi,General Alt Medicine,6,6600,2200,2200,1,1
Pune,Vishrantwadi,General Pediatrics,1,9900,9900,9900,3,3
Pune,Vishrantwadi,General Pediatrics,6,5250,4725,4725,3,3
Pune,Vishrantwadi,General Ophthalmology,1,24200,30800,30800,3,2
Pune,Vishrantwadi,General Ophthalmology,6,17850,14700,14700,3,3
Pune,Vishrantwadi,Orthopaedics,1,42900,50344,50344,3,1
Pune,Vishrantwadi,Orthopaedics,6,30000,24027,24027,3,3
Pune,Vishrantwadi,Homeopathy,1,8800,4070,4070,1,0
Pune,Vishrantwadi,Homeopathy,6,6300,2100,2100,1,1
Pune,Bibvewadi,General Dermatology,1,23100,5040,5040,1,0
Pune,Bibvewadi,General Dermatology,6,18700,2640,2640,1,1
Pune,Bibvewadi,Neurologist,1,11550,11025,11025,3,3
Pune,Bibvewadi,Neurologist,6,6300,5513,5513,3,3
Pune,Bibvewadi,Sexologist,1,12100,2200,2200,1,0
Pune,Bibvewadi,Sexologist,6,9900,2200,2200,1,0
Pune,Bibvewadi,Physiotherapist,1,6300,4410,4410,1,1
Pune,Bibvewadi,Physiotherapist,6,5250,2205,2205,1,1
Pune,Bibvewadi,Hair Transplant,1,8000,2000,2000,1,0
Pune,Bibvewadi,Hair Transplant,6,6300,2100,2100,1,0
Pune,Bibvewadi,Endocrinologist,1,3000,2000,2000,1,1
Pune,Bibvewadi,Endocrinologist,6,3000,2000,2000,1,1
Pune,Bibvewadi,Gastroenterologist,1,13200,2200,2200,1,0
Pune,Bibvewadi,Gastroenterologist,6,9900,2200,2200,1,0
Pune,Bibvewadi,General Physician,1,9900,9900,9900,1,0
Pune,Bibvewadi,General Physician,6,8400,4725,4725,1,1
